query_id,query,run_variant,ok,http_status,total_results,inspiration_count,matched_template_count,gallery_prompt_count,zero_result,low_result,rewrite_triggered,relevance_label,relevance_score,primary_failure_reason,semantic_drift,original_intent_preserved,judgeable_count,relevant_count,partial_count,irrelevant_count,top5_titles
V294,bookmark,candidate_2026-07-22_0e794cd9,true,200,86,5,81,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""sun wukong"",""zhu bajie"",""crayon shinchan shinnosuke nohara"",""aging society impact"",""declining fertility rate""]"
V295,算盘,candidate_2026-07-22_0e794cd9,true,200,6,5,1,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""content creation"",""creativity"",""development programming"",""general assistants"",""productivity""]"
V296,abacus,candidate_2026-07-22_0e794cd9,true,200,10,5,5,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""en-ko"",""resource environmental carrying capacity"",""kitchen utensils"",""content creation"",""creativity""]"
V297,练习本,candidate_2026-07-22_0e794cd9,true,200,10,5,5,0,false,false,true,PARTIAL,20,,MINOR,PARTIALLY,5,0,2,3,"[""curi ai robot keyring mug notebook pen set"",""Office stationery & computer desk supplies clay icons, laptop, keyboard, printer, notebook, desk lamp, coffee mug, office chair, calculator, clipboard, folder, stapler, paper clip"",""blessing dragon"",""moyu zhong"",""panda tea master""]"
V298,workbook,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V299,单词卡,candidate_2026-07-22_0e794cd9,true,200,97,80,17,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""black cat detective"",""bluey"",""monkey king havoc in heaven"",""peppa pig"",""three little pigs""]"
V300,vocabulary card,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V301,拼写卡,candidate_2026-07-22_0e794cd9,true,200,21,5,16,0,false,false,true,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""confusing spelling"",""family members"",""fruits"",""vegetables"",""weather""]"
V302,spelling card,candidate_2026-07-22_0e794cd9,true,200,106,80,26,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""confusing spelling"",""family members"",""fruits"",""vegetables"",""weather""]"
V303,数学练习册,candidate_2026-07-22_0e794cd9,true,200,6,4,2,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,4,0,0,4,"[""en-ko"",""gym"",""running"",""swimming""]"
V304,math worksheet,candidate_2026-07-22_0e794cd9,true,200,26,23,3,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""animal actions english spanish"",""desserts english spanish"",""Colors"",""Family Members"",""Food & Drink""]"
V305,阅读练习册,candidate_2026-07-22_0e794cd9,true,200,10,5,5,0,false,false,true,PARTIAL,22,,MINOR,PARTIALLY,5,0,3,2,"[""hsk2 golden millet dream"",""student library"",""library"",""the library"",""fantasy adventures""]"
V306,reading worksheet,candidate_2026-07-22_0e794cd9,true,200,95,80,15,0,false,false,false,FAIL,22,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,1,0,4,"[""HSK1 在学校的一天 A Day at School reading worksheet"",""best friend"",""daily routine"",""dream career"",""favorite things""]"
V307,科学图解,candidate_2026-07-22_0e794cd9,true,200,21,15,6,0,false,false,false,PASS,47,,MINOR,PARTIALLY,5,1,3,1,"[""giraffe sounds"",""goldfish memory"",""human brain usage"",""lightning strikes twice"",""cello harp oboe""]"
V308,science diagram,candidate_2026-07-22_0e794cd9,true,200,102,80,22,0,false,false,false,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""Triassic Period ecosystem (252-201 million years ago) — early dinosaurs Coelophysis & Plateosaurus, fern forests, dry red-bed climates, first crocodile ancestors, Pangaea supercontinent"",""dragon's blood"",""notoginseng"",""angelica"",""astragalus""]"
V309,人体图解,candidate_2026-07-22_0e794cd9,true,200,92,12,80,0,false,false,true,PARTIAL,67,,MINOR,PARTIALLY,5,3,0,2,"[""human body"",""human body bilingual science mindmap"",""human body"",""empire state building"",""giant wild goose pagoda""]"
V310,anatomy chart,candidate_2026-07-22_0e794cd9,true,200,95,80,15,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""empire state building"",""giant wild goose pagoda"",""national stadium bird nest"",""oriental pearl tower"",""aquarius""]"
V311,动物识字卡,candidate_2026-07-22_0e794cd9,true,200,21,5,16,0,false,false,true,PARTIAL,32,,MINOR,PARTIALLY,5,0,4,1,"[""animal actions"",""egret"",""ginkgo tree"",""baiji"",""giant panda""]"
V312,animal flashcard,candidate_2026-07-22_0e794cd9,true,200,94,80,14,0,false,false,false,FAIL,12,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,1,0,4,"[""apple"",""book"",""dog"",""high speed rail"",""school timetable""]"
V313,字母海报,candidate_2026-07-22_0e794cd9,true,200,56,54,2,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""sh"",""Analysts Group (INTJ, INTP, ENTJ, ENTP)"",""Diplomats Group (INFJ, INFP, ENFJ, ENFP)"",""Explorers Group (ISTP, ISFP, ESTP, ESFP)"",""Sentinels Group (ISTJ, ISFJ, ESTJ, ESFJ)""]"
V314,alphabet poster,candidate_2026-07-22_0e794cd9,true,200,173,80,93,0,false,false,true,PARTIAL,20,,MINOR,PARTIALLY,5,0,2,3,"[""letter a"",""Mode 1 Alphabet Phonics | Letter Dd (purple letter) | Top right example: dog | Bottom 4 items: duck, doll, drum, desk"",""nanjing"",""oriental pearl tower"",""santa claus christmas""]"
V315,荣誉证书,candidate_2026-07-22_0e794cd9,true,200,86,5,81,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""sun wukong"",""zhu bajie"",""crayon shinchan shinnosuke nohara"",""aging society impact"",""declining fertility rate""]"
V316,achievement certificate,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,true,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V317,毕业证,candidate_2026-07-22_0e794cd9,true,200,9,5,4,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""graduation alpaca"",""sun wukong"",""zhu bajie"",""crayon shinchan shinnosuke nohara"",""aging society impact""]"
V318,diploma,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V319,校历,candidate_2026-07-22_0e794cd9,true,200,7,5,2,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""academic dream of the red chamber 1"",""academic dream of the red chamber 2"",""academic dream of the red chamber 3"",""academic three kingdoms 1"",""academic three kingdoms 2""]"
V320,school calendar,candidate_2026-07-22_0e794cd9,true,200,113,80,33,0,false,false,false,PARTIAL,15,,MODERATE,PARTIALLY,5,0,3,2,"[""resort"",""Local Festival Schedule"",""Community Center Annual Events"",""2025 RV Resort Events"",""zhudi and nick in zootopia""]"
V321,教室装饰,candidate_2026-07-22_0e794cd9,true,200,10,8,2,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""africa"",""asia"",""north america"",""oceania"",""China — provincial cuisine map: Sichuan / Cantonese / Hunan / Shandong / Jiangsu / Anhui regional dishes""]"
V322,classroom decoration,candidate_2026-07-22_0e794cd9,true,200,116,69,47,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""composers"",""bohemian wabi sabi bedroom"",""Living Room"",""furniture"",""natural organic bedroom""]"
V323,学习图表,candidate_2026-07-22_0e794cd9,true,200,88,80,8,0,false,false,false,FAIL,0,SEVERE_DRIFT_INTENT_LOST,SEVERE,NO,5,0,3,2,"[""bathroom"",""action words"",""daily words"",""emotion words"",""beach""]"
V324,learning chart,candidate_2026-07-22_0e794cd9,true,200,99,80,19,0,false,false,false,PASS,47,,MINOR,PARTIALLY,5,1,4,0,"[""empire state building"",""giant wild goose pagoda"",""national stadium bird nest"",""oriental pearl tower"",""action words""]"
V325,贴纸奖励表,candidate_2026-07-22_0e794cd9,true,200,20,5,15,0,false,false,true,PASS,87,,MINOR,PARTIALLY,5,4,1,0,"[""Andrew Tate (Top G) viral meme sticker pack & merch collection"",""Cristiano Ronaldo (CR7) viral meme sticker pack & merch collection"",""Elon Musk (Tech Meme) viral meme sticker pack & merch collection"",""Erling Haaland (Football Star) viral meme sticker pack & merch collection"",""ancient bronze beast mood sticker collection""]"
V326,reward chart,candidate_2026-07-22_0e794cd9,true,200,110,28,82,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""weather pinyin"",""mbti coffee"",""travel destination"",""Genshin Impact"",""chemistry reactions chart""]"
